date,port_ret,port_value,drawdown,max_drawdown_to_date,vol_30,vol_60,vol_252,beta,var95_252,cvar95_252,var99_252,cvar99_252
2025-07-08,-0.0010536495488067,197.93028674395964,-0.007517595435242663,-0.21459550288898221,0.069219196028396,0.10870536839723281,0.1303956290687113,0.6117776070550499,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-09,0.0054484446123187,199.0086989483845,-0.0021101100252705063,-0.21459550288898221,0.06967030176357583,0.09326079518741949,0.1304406151048936,0.6119376551572836,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-10,0.0019656270741963,199.39987583503805,-0.00014863064046932717,-0.21459550288898221,0.05990502492939362,0.09133550440910312,0.13044819191929796,0.6119422516259315,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-11,-0.0040164864540783,198.59898893480172,-0.004164520121593518,-0.21459550288898221,0.06001804828297924,0.0913070798454256,0.13052519165830082,0.612140904425866,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-14,0.0021767834572749,199.03129592854657,-0.0019968019228265854,-0.21459550288898221,0.059573804331424896,0.09129509186433514,0.1304069963609922,0.6121496219595846,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-15,-0.005549733949113,197.9267251885959,-0.0075354541525191054,-0.21459550288898221,0.06237818968620431,0.09037647128649046,0.13047870670698805,0.6146417364486642,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-16,0.0039454060281761,198.70762648329213,-0.003619778550581376,-0.21459550288898221,0.06267159871538958,0.0904730612006286,0.13045922012438343,0.6146728379957966,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-17,0.0046579631803339,199.63319929110287,0.0,-0.21459550288898221,0.06298150171275305,0.0846810607621364,0.13048466894853838,0.6146769170811391,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-18,-0.0001323784057789,199.60677216644015,-0.00013237840577895454,-0.21459550288898221,0.0629506083771857,0.08013655889708948,0.1301353036947681,0.613865222010888,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-21,0.002681237739131,200.14196537695895,0.0,-0.21459550288898221,0.062163414000696936,0.07865870417659626,0.12984076079560586,0.6138865644709286,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
